order_id,customer_id,order_date,order_value,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,days_to_return,category_accessories,category_apparel,category_beauty,category_electronics,category_footwear,category_home,category_mobile,payment_method_COD,payment_method_UPI,payment_method_card,payment_method_wallet,return_reason_changed_mind,return_reason_damaged,return_reason_no_longer_needed,return_reason_not_as_described,return_reason_size_issue,return_reason_wrong_item,is_abusive_return
ORDd1e0da1bcf,CUST102788,2025-09-21,1479.05,4,18,1,1229,7,0.5714,0.5714,2,0.822,27.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
ORD256dc44075,CUST102794,2025-09-21,931.29,4,14,1,873,9,0.5556,0.0,0,0.517,8.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
ORDfc5c071d55,CUST101807,2025-09-21,23615.88,1,6,1,377,5,0.2,0.0,0,1.687,11.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0
ORDf53a205cca,CUST104000,2025-09-21,1068.36,3,1,1,1392,7,0.1429,0.0,0,0.763,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD046f0a4aab,CUST104766,2025-09-21,1321.15,5,1,1,1158,11,0.0,0.0,0,1.468,16.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD42d8a1f8f6,CUST105944,2025-09-21,1930.13,7,15,1,1344,13,0.2308,0.0,0,1.379,7.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDe749b8932a,CUST103199,2025-09-21,721.85,2,4,1,799,5,0.6,0.2,0,0.516,7.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDdb465e5f06,CUST103089,2025-09-21,531.79,4,4,1,726,12,0.3333,0.1667,0,0.295,29.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
ORD0ece681581,CUST105520,2025-09-21,1369.4,3,13,1,1266,8,0.125,0.0,0,0.761,26.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
ORD968d71fafd,CUST102043,2025-09-21,1867.32,1,20,1,1367,10,0.2,0.2,1,0.849,5.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1
ORD2707ffbe9d,CUST101953,2025-09-21,16756.27,7,13,1,1129,5,0.4,0.2,0,1.197,16.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0
ORD39f4610d5f,CUST100621,2025-09-22,294.42,5,21,0,138,4,0.0,0.0,0,0.421,11.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD9c5052cbd9,CUST100465,2025-09-22,8751.24,7,13,0,1127,13,0.0,0.0,0,0.625,14.0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0
ORDc9f9d1ab94,CUST105321,2025-09-22,3882.6,7,0,0,311,6,0.1667,0.0,0,1.765,23.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD5428757d4c,CUST103433,2025-09-22,2526.5,4,10,0,711,8,0.125,0.0,0,1.148,11.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD9d9033fccc,CUST102210,2025-09-22,1261.79,3,20,0,440,8,0.125,0.0,0,0.901,25.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
ORDf447e39714,CUST102168,2025-09-22,4892.76,1,22,0,1307,10,0.4,0.0,0,0.753,23.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDd6df7363ee,CUST103736,2025-09-22,541.29,7,11,0,1163,7,0.1429,0.0,0,0.601,23.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD27995f1f51,CUST105785,2025-09-22,2076.35,5,0,0,1028,5,0.2,0.0,0,0.944,19.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD588aff8517,CUST104255,2025-09-22,1502.62,3,14,0,948,9,0.1111,0.0,0,0.835,15.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
ORDcdba499866,CUST103395,2025-09-22,3714.9,7,13,0,1145,7,0.2857,0.1429,1,0.265,19.0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1
ORDb9e38d83f7,CUST101182,2025-09-22,938.05,3,22,0,1016,8,0.5,0.0,0,1.042,26.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD5b7b833008,CUST105324,2025-09-22,2656.36,1,5,0,1285,9,0.2222,0.0,0,1.897,19.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDd6a22cbd78,CUST101533,2025-09-22,958.87,7,22,0,1147,12,0.3333,0.0,0,0.685,13.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD0a00e3b5c8,CUST100945,2025-09-22,1497.36,5,8,0,1386,11,0.3636,0.0,0,2.139,9.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDb8cdfc07c6,CUST100242,2025-09-22,944.32,2,13,0,651,2,0.0,0.0,0,1.049,4.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDa90551b66b,CUST103437,2025-09-22,1474.63,3,12,0,1053,13,0.0769,0.0,0,0.67,28.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD74af302276,CUST100439,2025-09-22,876.99,4,8,0,556,10,0.0,0.0,0,0.487,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
ORD3ec264974c,CUST104799,2025-09-22,5034.75,5,11,0,1093,11,0.5455,0.0,0,0.775,19.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORDef35ddede7,CUST102490,2025-09-22,621.22,4,11,0,952,5,0.2,0.0,0,0.69,24.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORDd5e84b6be5,CUST104742,2025-09-22,1443.24,3,19,0,525,7,0.5714,0.0,0,0.802,10.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
ORDcb8b9f1fc9,CUST102542,2025-09-22,3063.89,5,5,0,788,4,0.0,0.0,0,1.393,15.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORDc7aeeca134,CUST101041,2025-09-22,1570.38,4,5,0,1352,16,0.125,0.0,0,0.714,3.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD4b1c66f109,CUST105115,2025-09-22,811.55,4,19,0,1005,5,0.6,0.4,1,0.58,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
ORD0e65b43a2e,CUST102611,2025-09-22,1534.27,1,20,0,580,3,0.3333,0.0,0,1.705,16.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD838d2b5163,CUST103574,2025-09-22,1758.72,1,2,0,1275,14,0.2143,0.0714,0,1.954,17.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
ORD3f8c3978b6,CUST103796,2025-09-22,1116.68,6,0,0,1049,10,0.1,0.0,0,1.241,22.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD8f73d3d39f,CUST103260,2025-09-22,1747.58,5,0,0,645,5,0.2,0.0,0,1.942,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORD26b47bb376,CUST101699,2025-09-22,5874.55,3,1,0,1329,10,0.2,0.0,0,0.904,28.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD092030ba6b,CUST105094,2025-09-22,2341.01,5,3,0,1259,10,0.3,0.0,0,1.064,27.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDb7b03fb20b,CUST104258,2025-09-22,1669.4,2,12,0,1361,6,0.6667,0.1667,0,0.927,7.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORDe020a1a049,CUST104679,2025-09-22,1667.97,7,4,0,1000,3,0.3333,0.0,0,0.758,26.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDa98fb5b3b8,CUST105091,2025-09-23,1519.04,1,13,0,658,7,0.0,0.0,0,0.844,24.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD5e06b0b4e2,CUST100441,2025-09-23,834.27,7,23,0,569,2,0.0,0.0,0,0.596,19.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD1c8577f0d4,CUST100737,2025-09-23,1508.72,2,18,0,732,6,0.0,0.0,0,1.078,4.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD28efa04d54,CUST101122,2025-09-23,1152.03,3,2,0,610,8,0.25,0.0,0,1.28,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORDadcce6b533,CUST101460,2025-09-23,1766.29,4,16,0,899,11,0.4545,0.0,0,1.262,17.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD018d8cac9c,CUST101965,2025-09-23,743.51,2,19,0,315,4,0.0,0.0,0,0.531,27.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD3658d9c729,CUST102218,2025-09-23,727.43,2,5,0,562,8,0.5,0.5,2,1.039,23.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
ORD3c42966b39,CUST101930,2025-09-23,5097.74,2,12,0,1297,13,0.0,0.0,0,0.784,14.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORDf6e69b53a0,CUST103797,2025-09-23,2111.63,4,14,0,1337,9,0.2222,0.0,0,1.508,16.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORDbc1f93f4ce,CUST104260,2025-09-23,2385.45,2,3,0,1292,13,0.3077,0.1538,0,1.084,2.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1
ORDea5e4e418c,CUST103395,2025-09-23,963.14,3,17,0,1146,8,0.375,0.25,1,1.376,18.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
ORD3dbcb9e0fb,CUST104443,2025-09-23,766.37,6,19,0,1076,8,0.25,0.25,0,1.095,19.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORDad8326fafd,CUST105357,2025-09-23,1029.22,6,12,0,1065,7,0.1429,0.0,0,0.735,28.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD1bbbbbf8b3,CUST102528,2025-09-23,703.41,7,13,0,1036,13,0.2308,0.0,0,0.782,29.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD6a5fc370c2,CUST100151,2025-09-23,9410.67,3,19,0,687,3,0.3333,0.0,0,1.448,11.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
ORDf11665f0ef,CUST102807,2025-09-23,653.76,3,22,0,675,5,0.6,0.0,0,0.726,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
ORDf1f1374351,CUST104865,2025-09-23,12869.5,3,23,0,1223,14,0.2143,0.0,0,1.98,4.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDb6f596a271,CUST101582,2025-09-23,1574.23,4,5,0,1082,7,0.2857,0.0,0,1.124,11.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDfde070aa49,CUST101010,2025-09-23,2603.71,1,14,0,202,2,0.0,0.0,0,1.184,21.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD2dfc3368ae,CUST105984,2025-09-23,1570.84,5,4,0,1144,10,0.1,0.1,0,1.122,25.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD1f97aa5924,CUST101658,2025-09-23,1423.83,6,12,0,40,0,0.0,0.0,0,0.647,9.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDff81471555,CUST100863,2025-09-23,1554.12,3,1,0,565,0,0.0,0.0,0,0.706,2.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD2bfb1ed545,CUST101593,2025-09-23,2182.07,4,12,0,1060,5,0.4,0.0,0,0.992,6.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
ORD1bda4a1d2e,CUST102426,2025-09-23,28603.26,2,19,0,1368,19,0.0,0.0,0,2.043,19.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
ORD481fc38123,CUST101414,2025-09-23,3330.72,6,13,0,554,5,0.0,0.0,0,1.514,19.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD922220d76e,CUST103151,2025-09-23,1222.1,2,22,0,1371,10,0.3,0.0,0,0.873,19.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD0771537075,CUST104649,2025-09-23,1959.65,5,3,0,1201,9,0.3333,0.0,0,1.4,7.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD67270acc1d,CUST101424,2025-09-23,906.96,6,6,0,1225,11,0.1818,0.0,0,0.648,19.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD8d6c111763,CUST101670,2025-09-23,3076.13,5,14,0,1273,14,0.2143,0.0,0,1.398,27.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
ORD78c3ba2cb7,CUST100365,2025-09-23,1075.35,7,12,0,1118,11,0.0909,0.0,0,0.597,7.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
ORD8477c3be1b,CUST105454,2025-09-23,5402.56,7,1,0,914,15,0.4,0.3333,1,0.831,19.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD04064cf75d,CUST101127,2025-09-24,3516.05,3,6,0,1317,8,0.125,0.0,0,1.598,14.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
ORDe4e9af3e40,CUST104254,2025-09-24,2100.7,7,16,0,1069,13,0.5385,0.0,0,0.955,7.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD1dc076a5ba,CUST101893,2025-09-24,1186.36,3,7,0,987,6,0.0,0.0,0,0.659,9.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
ORD24e07a668c,CUST104243,2025-09-24,16293.35,2,11,0,771,6,0.5,0.0,0,1.164,26.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
ORDa5eadcddae,CUST102291,2025-09-24,1029.14,4,8,0,988,10,0.2,0.0,0,1.143,19.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDc175b95477,CUST105753,2025-09-24,501.33,7,15,0,1221,6,0.0,0.0,0,0.716,12.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDee005fe995,CUST104532,2025-09-24,806.15,7,0,0,817,9,0.0,0.0,0,0.366,29.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD75486daebc,CUST104930,2025-09-24,3084.71,5,0,0,769,8,0.375,0.0,0,1.402,15.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD21bf49f78f,CUST100948,2025-09-24,2935.55,2,12,0,766,3,0.3333,0.0,0,2.097,19.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
ORDd3a2947f34,CUST104104,2025-09-24,2274.67,2,15,0,1329,9,0.5556,0.5556,1,1.034,30.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
ORD7b1fcd2db8,CUST100554,2025-09-24,2044.29,5,22,0,888,11,0.2727,0.0,0,0.929,7.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD11098ab933,CUST102971,2025-09-24,3609.41,4,1,0,1087,8,0.0,0.0,0,0.555,13.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDc3606905b6,CUST102477,2025-09-24,11563.76,2,14,0,626,2,0.5,0.0,0,0.826,27.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0
ORD90c8dc9f24,CUST100758,2025-09-24,1481.26,5,20,0,1133,12,0.1667,0.0,0,1.058,19.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD844a380963,CUST105095,2025-09-24,3772.42,6,21,0,729,11,0.0,0.0,0,0.58,7.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD3ac5d0e590,CUST100362,2025-09-24,2113.88,3,17,0,1361,15,0.2,0.0,0,1.51,13.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD6106f38519,CUST104497,2025-09-24,1381.12,4,6,0,490,2,0.0,0.0,0,0.767,11.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
ORDec76cf99d1,CUST104271,2025-09-24,2553.24,2,0,0,533,2,0.5,0.0,0,0.393,24.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD829ac3b28e,CUST105196,2025-09-24,1918.66,4,16,0,890,8,0.5,0.0,0,1.066,21.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
ORD2642b1fd11,CUST100348,2025-09-24,644.96,5,17,0,1077,7,0.2857,0.0,0,0.358,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORDd51554ef41,CUST105818,2025-09-24,1055.03,7,7,0,958,6,0.1667,0.0,0,1.507,18.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
ORDfa4c68babc,CUST104013,2025-09-24,1672.31,5,4,0,721,7,0.1429,0.0,0,1.195,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDf47ba7beac,CUST102503,2025-09-24,6666.37,5,20,0,674,5,0.0,0.0,0,0.476,25.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
ORDaa941d0ad8,CUST101545,2025-09-24,1995.37,7,2,0,600,3,0.0,0.0,0,0.907,27.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD706195d3f7,CUST100263,2025-09-24,2001.43,6,1,0,864,8,0.25,0.0,0,0.91,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDa240b550b8,CUST103806,2025-09-24,1164.91,7,18,0,492,1,0.0,0.0,0,1.294,8.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORDc8a73f25ad,CUST104501,2025-09-24,2787.05,3,0,0,496,5,0.2,0.0,0,1.991,23.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDf0dd670aa8,CUST104050,2025-09-24,2349.91,3,22,0,1080,12,0.1667,0.1667,0,0.362,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
ORD9769e1b3ef,CUST102828,2025-09-25,1162.8,6,20,0,839,10,0.2,0.0,0,0.831,19.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD7c969d9313,CUST104412,2025-09-25,2792.44,4,20,0,978,9,0.2222,0.0,0,1.551,13.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORDa855706245,CUST104163,2025-09-25,9332.8,5,9,0,826,4,0.75,0.0,0,1.436,17.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD969a7c150a,CUST104985,2025-09-25,1204.39,7,12,0,511,6,0.1667,0.0,0,0.547,20.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDcc06c50068,CUST103819,2025-09-25,798.47,2,2,0,448,2,0.0,0.0,0,1.141,12.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDddd3599544,CUST100911,2025-09-25,655.3,1,13,0,1023,14,0.1429,0.0,0,0.468,23.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORD24ff1d6eda,CUST102368,2025-09-25,899.19,5,14,0,246,5,0.4,0.0,0,0.999,6.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD86928b3bd9,CUST102479,2025-09-25,1041.89,7,10,0,1172,11,0.2727,0.1818,0,0.579,22.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
ORD15f6791593,CUST102392,2025-09-25,3938.47,3,21,0,826,6,0.1667,0.0,0,2.188,19.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
ORD77505678ef,CUST100812,2025-09-25,3097.04,4,23,0,857,6,0.5,0.1667,0,1.408,7.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
ORD0924f85e58,CUST102434,2025-09-25,3243.49,7,2,0,1248,8,0.0,0.0,0,1.802,25.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
ORD9f48760e7a,CUST103083,2025-09-25,1099.33,6,13,0,480,4,0.5,0.0,0,1.221,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORDdba2affa10,CUST104825,2025-09-25,5109.27,3,17,0,859,6,0.1667,0.0,0,0.786,9.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORDd752c22ee7,CUST103773,2025-09-25,1326.76,3,17,0,352,7,0.4286,0.0,0,0.948,5.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORDef3be81340,CUST103524,2025-09-25,1545.06,2,22,0,1026,10,0.1,0.0,0,0.858,30.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
ORDdfc65cc05b,CUST102100,2025-09-25,883.15,3,9,0,1371,11,0.4545,0.0,0,0.981,12.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD493a789c48,CUST102576,2025-09-25,7258.65,2,18,0,401,9,0.2222,0.0,0,1.117,23.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDf8e18e6e00,CUST100086,2025-09-25,3808.83,5,12,0,1134,12,0.25,0.0,0,1.731,15.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD7653e2fd9e,CUST104168,2025-09-25,1556.96,1,23,0,1063,10,0.0,0.0,0,1.112,25.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD417015d171,CUST104678,2025-09-25,974.68,3,22,0,516,3,0.3333,0.0,0,1.392,30.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD76bcb3a56e,CUST104679,2025-09-25,3673.46,7,1,0,1003,4,0.5,0.0,0,1.67,17.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD87949be8b7,CUST101658,2025-09-25,1041.48,5,6,0,42,1,1.0,0.0,0,0.473,28.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD429d20822a,CUST100681,2025-09-25,538.56,7,10,0,1212,16,0.0625,0.0,0,0.598,1.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD7ba520d73e,CUST102306,2025-09-25,1896.01,1,5,0,1161,11,0.1818,0.0,0,0.862,24.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD3be9cf9fea,CUST101710,2025-09-25,1743.9,2,9,0,0,0,0.0,0.0,0,1.246,27.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDcc499f2747,CUST103846,2025-09-25,1717.14,6,9,0,1315,8,0.25,0.0,0,0.954,21.0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
ORD65888fe8d2,CUST103236,2025-09-26,1686.9,6,1,0,180,1,0.0,0.0,0,0.767,8.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD42b1a01599,CUST104273,2025-09-26,1136.08,1,16,0,735,9,0.4444,0.0,0,0.516,27.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
ORD9b438ae70f,CUST104057,2025-09-26,1928.95,7,12,0,1346,12,0.3333,0.0,0,1.378,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORD557d8cb696,CUST105092,2025-09-26,6259.33,3,3,0,1193,9,0.2222,0.0,0,0.963,10.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
ORDfb05b3c975,CUST100154,2025-09-26,15639.18,7,21,0,885,7,0.5714,0.0,0,2.406,20.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD098e6bbcef,CUST104925,2025-09-26,1442.08,5,1,0,892,1,0.0,0.0,0,0.655,13.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD6ce0dde10c,CUST105364,2025-09-26,2179.19,3,2,0,832,7,0.4286,0.4286,0,0.991,30.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
ORD20be715afb,CUST102525,2025-09-26,1921.41,5,11,0,725,6,0.1667,0.0,0,0.873,5.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD9da89f4bc6,CUST103057,2025-09-26,806.87,2,4,0,480,10,0.1,0.0,0,0.576,6.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD6ef97cb7af,CUST100307,2025-09-26,553.55,2,8,0,331,4,0.0,0.0,0,0.615,20.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
ORD90809942fc,CUST101513,2025-09-26,2075.87,5,19,0,1102,12,0.5,0.0,0,1.153,4.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
ORD403a94582e,CUST103572,2025-09-26,5847.76,5,16,0,587,7,0.0,0.0,0,0.9,26.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0
ORDd4028eed08,CUST105738,2025-09-26,1501.26,4,7,0,651,4,0.75,0.75,1,0.682,17.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD2ff59e65b8,CUST104991,2025-09-26,1893.79,6,3,0,695,1,0.0,0.0,0,0.861,18.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD23eddd2986,CUST104804,2025-09-26,920.34,2,20,0,921,10,0.3,0.0,0,0.657,9.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD701c1f9262,CUST100698,2025-09-26,2667.24,5,5,0,1013,10,0.2,0.0,0,1.482,17.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORD17a784a7ee,CUST103588,2025-09-26,13471.57,7,16,0,1194,8,0.125,0.0,0,0.962,22.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
ORD76e11abeb3,CUST102627,2025-09-26,1063.62,5,5,0,831,5,0.0,0.0,0,0.76,28.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD12b84142a4,CUST105666,2025-09-27,1932.61,6,13,1,764,10,0.2,0.0,0,0.878,19.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD02e52adfaa,CUST104170,2025-09-27,692.35,6,9,1,714,5,0.2,0.0,0,0.769,5.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
