order_id,customer_id,order_date,category,order_value,payment_method,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,is_returned,return_reason,days_to_return,device_fingerprint,address_fingerprint,payment_fingerprint,is_abusive_return,_behavior_type
ORD4af524dcf7,CUST105696,2025-11-07,accessories,1446.8,UPI,4,13,0,1097,11,0.0,0.0,0,1.608,1,not_as_described,18.0,e063067f7ddf,d320158abe5c,0f5de0062120,0,normal
ORDe4b327e62e,CUST105696,2025-12-01,beauty,649.34,COD,7,12,0,1121,12,0.0833,0.0,0,0.928,0,,,e063067f7ddf,d320158abe5c,0f5de0062120,0,normal
ORDdbe0edee38,CUST105696,2025-12-08,home,2024.81,card,5,8,0,1128,13,0.0769,0.0,0,1.125,0,,,e063067f7ddf,d320158abe5c,0f5de0062120,0,normal
ORD03ec6d9442,CUST105696,2025-12-23,apparel,1115.57,COD,6,16,0,1143,14,0.0714,0.0,0,0.797,0,,,e063067f7ddf,d320158abe5c,0f5de0062120,0,normal
ORDd6e2ae93e6,CUST105697,2025-01-05,beauty,1176.4,UPI,5,8,1,835,0,0.0,0.0,0,1.681,1,size_issue,6.0,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,1,serial_abuser
ORD41b638d953,CUST105697,2025-02-16,apparel,287.18,UPI,7,15,1,877,1,1.0,1.0,0,0.205,1,not_as_described,13.0,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,1,serial_abuser
ORDefef87577c,CUST105697,2025-03-17,beauty,1344.01,card,6,13,0,906,2,1.0,1.0,0,1.92,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORDcb153f9bc8,CUST105697,2025-04-05,mobile,10807.78,COD,1,0,1,925,3,0.6667,0.6667,0,0.772,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORDd81bb2fa66,CUST105697,2025-04-24,home,1211.02,COD,6,22,0,944,4,0.5,0.5,0,0.673,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORDc7a525a6c5,CUST105697,2025-05-01,mobile,30651.27,UPI,2,21,0,951,5,0.4,0.4,0,2.189,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORD70d5e2d97e,CUST105697,2025-05-01,footwear,3045.82,UPI,4,0,0,951,6,0.3333,0.3333,0,1.384,1,changed_mind,13.0,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,1,serial_abuser
ORD7baacecb15,CUST105697,2025-06-06,electronics,6225.43,wallet,1,23,0,987,7,0.4286,0.4286,0,0.958,1,not_as_described,21.0,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORD8edb0f839f,CUST105697,2025-10-04,accessories,648.54,card,4,7,1,1107,8,0.5,0.375,0,0.721,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORD357c17466c,CUST105697,2025-10-25,footwear,1941.77,card,5,0,1,1128,9,0.4444,0.3333,0,0.883,1,size_issue,1.0,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,1,serial_abuser
ORDbf95e5a93e,CUST105697,2025-12-14,accessories,628.65,card,4,9,1,1178,10,0.5,0.4,0,0.699,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORD1b2f94068a,CUST105697,2025-12-15,beauty,570.26,wallet,3,19,0,1179,11,0.4545,0.3636,0,0.815,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORD4b51da4e42,CUST105697,2025-12-30,accessories,416.17,card,1,8,0,1194,12,0.4167,0.3333,0,0.462,0,,,82cb3e9f7598,3ee96a7c7930,37e42a561e3f,0,serial_abuser
ORDeb3f17f4d1,CUST105698,2025-01-08,apparel,1514.72,UPI,7,13,0,0,0,0.0,0.0,0,1.082,1,size_issue,21.0,cd1c266285ba,3a0321ea9206,c0cbdebe2dfb,0,occasional_returner
ORDf30be51481,CUST105698,2025-01-30,home,2639.43,UPI,4,13,0,0,1,1.0,0.0,0,1.466,0,,,cd1c266285ba,3a0321ea9206,c0cbdebe2dfb,0,occasional_returner
ORD4a73df0519,CUST105698,2025-10-10,footwear,1062.89,UPI,2,5,0,184,2,0.5,0.0,0,0.483,0,,,cd1c266285ba,3a0321ea9206,c0cbdebe2dfb,0,occasional_returner
ORD13a91c8b92,CUST105699,2025-02-02,electronics,4477.84,card,2,9,1,1131,0,0.0,0.0,0,0.689,1,wrong_item,27.0,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD67895272bc,CUST105699,2025-03-08,accessories,1136.52,UPI,6,20,1,1165,1,1.0,0.0,0,1.263,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDe2cd706d1f,CUST105699,2025-03-12,beauty,630.46,COD,6,16,0,1169,2,0.5,0.0,0,0.901,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD18383e2f7f,CUST105699,2025-03-13,beauty,1657.64,UPI,1,23,0,1170,3,0.3333,0.0,0,2.368,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDcfe689b020,CUST105699,2025-03-14,home,1159.62,UPI,1,18,0,1171,4,0.25,0.0,0,0.644,1,no_longer_needed,19.0,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD608afc2779,CUST105699,2025-04-03,accessories,1203.81,card,1,19,0,1191,5,0.4,0.0,0,1.338,1,damaged,1.0,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDf75b8f5c1e,CUST105699,2025-05-01,apparel,2019.75,UPI,6,1,0,1219,6,0.5,0.0,0,1.443,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD726a1413d9,CUST105699,2025-05-02,home,1633.97,card,5,10,0,1220,7,0.4286,0.0,0,0.908,1,damaged,15.0,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD2ecf3c485f,CUST105699,2025-05-05,beauty,850.02,wallet,5,13,0,1223,8,0.5,0.0,0,1.214,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDd83ae78d7a,CUST105699,2025-05-08,mobile,5899.24,card,5,9,0,1226,9,0.4444,0.0,0,0.421,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDc2bebd9fd9,CUST105699,2025-05-18,beauty,1349.17,COD,4,23,1,1236,10,0.4,0.0,0,1.927,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDa7f612c82e,CUST105699,2025-06-04,electronics,8085.79,UPI,6,19,0,1253,11,0.3636,0.0,0,1.244,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD60a873688e,CUST105699,2025-06-04,mobile,17300.21,UPI,1,7,0,1253,12,0.3333,0.0,0,1.236,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDb9d003df7e,CUST105699,2025-06-30,footwear,2565.35,card,2,3,0,1279,13,0.3077,0.0,0,1.166,1,changed_mind,1.0,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD60f661cfc0,CUST105699,2025-07-18,mobile,15155.93,UPI,6,6,0,1297,14,0.3571,0.0,0,1.083,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD7921c85856,CUST105699,2025-08-18,electronics,10352.16,UPI,1,3,0,1328,15,0.3333,0.0,0,1.593,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORDb91fb6d372,CUST105699,2025-08-19,home,1406.34,card,3,4,0,1329,16,0.3125,0.0,0,0.781,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD2d4a70f2b2,CUST105699,2025-11-26,accessories,718.21,COD,3,9,0,1428,17,0.2941,0.0,0,0.798,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD781b3367d0,CUST105699,2025-12-17,footwear,5534.93,wallet,7,21,0,1449,18,0.2778,0.0,0,2.516,0,,,6c65c809814d,3dae70ed21d6,2c18f7e41e59,0,normal
ORD0b70601136,CUST105700,2025-03-21,beauty,1083.52,card,1,6,0,128,0,0.0,0.0,0,1.548,0,,,0b8f73036ab0,59a33915cf16,1aa5917a5a02,0,occasional_returner
ORD1360c707df,CUST105700,2025-06-25,mobile,17924.84,COD,2,15,0,224,1,0.0,0.0,0,1.28,0,,,0b8f73036ab0,59a33915cf16,1aa5917a5a02,0,occasional_returner
ORDde8729ec4a,CUST105700,2025-09-29,electronics,8006.52,wallet,4,15,0,320,2,0.0,0.0,0,1.232,1,changed_mind,20.0,0b8f73036ab0,59a33915cf16,1aa5917a5a02,0,occasional_returner
ORD04e2b6be32,CUST105700,2025-09-30,home,992.29,UPI,4,17,0,321,3,0.3333,0.0,0,0.551,0,,,0b8f73036ab0,59a33915cf16,1aa5917a5a02,0,occasional_returner
ORD812337be4b,CUST105700,2025-10-19,apparel,703.71,UPI,4,15,1,340,4,0.25,0.0,0,0.503,1,no_longer_needed,2.0,0b8f73036ab0,59a33915cf16,1aa5917a5a02,0,occasional_returner
ORD624a4aa5ec,CUST105700,2025-11-12,home,1294.23,COD,5,1,0,364,5,0.4,0.0,0,0.719,0,,,0b8f73036ab0,59a33915cf16,1aa5917a5a02,0,occasional_returner
ORD3cd7c36d7c,CUST105701,2025-04-15,footwear,1760.55,UPI,1,6,0,328,0,0.0,0.0,0,0.8,0,,,9e8c9378651f,178babd5b599,8fd291a126c8,0,normal
ORDcab51e8c46,CUST105701,2025-05-21,footwear,2281.43,wallet,1,2,0,364,1,0.0,0.0,0,1.037,0,,,9e8c9378651f,178babd5b599,8fd291a126c8,0,normal
ORDd6f32ec780,CUST105701,2025-06-12,footwear,1961.92,card,6,23,0,386,2,0.0,0.0,0,0.892,0,,,9e8c9378651f,178babd5b599,8fd291a126c8,0,normal
ORD77fad29efb,CUST105701,2025-09-11,mobile,33417.6,card,2,13,0,477,3,0.0,0.0,0,2.387,0,,,9e8c9378651f,178babd5b599,8fd291a126c8,0,normal
ORD97ac1f1398,CUST105701,2025-09-30,accessories,640.67,UPI,3,10,0,496,4,0.0,0.0,0,0.712,0,,,9e8c9378651f,178babd5b599,8fd291a126c8,0,normal
ORD0758e4d0c3,CUST105701,2025-11-08,beauty,1081.55,card,2,2,1,535,5,0.0,0.0,0,1.545,0,,,9e8c9378651f,178babd5b599,8fd291a126c8,0,normal
ORD803e237448,CUST105701,2025-11-19,electronics,9003.79,UPI,1,15,0,546,6,0.0,0.0,0,1.385,0,,,9e8c9378651f,178babd5b599,8fd291a126c8,0,normal
ORD9eb8e36789,CUST105702,2025-02-01,mobile,11644.6,card,2,20,1,0,0,0.0,0.0,0,0.832,0,,,f42cef2b0594,e5919b60de36,9888e4401686,0,normal
ORDb47a9e6805,CUST105702,2025-03-10,accessories,1271.95,UPI,5,10,0,0,1,0.0,0.0,0,1.413,0,,,f42cef2b0594,e5919b60de36,9888e4401686,0,normal
ORD546848d515,CUST105702,2025-08-01,electronics,5039.31,card,7,21,0,139,2,0.0,0.0,0,0.775,0,,,f42cef2b0594,e5919b60de36,9888e4401686,0,normal
ORD6f5d4c3202,CUST105702,2025-09-07,beauty,282.1,UPI,4,12,1,176,3,0.0,0.0,0,0.403,0,,,f42cef2b0594,e5919b60de36,9888e4401686,0,normal
ORDbbce676516,CUST105703,2025-02-03,mobile,15087.02,COD,2,8,0,0,0,0.0,0.0,0,1.078,0,,,b920918082c3,4d10cca87bd6,fad34ac76dfe,0,occasional_returner
ORD0ffa308ac7,CUST105703,2025-03-15,electronics,2942.97,UPI,2,12,1,0,1,0.0,0.0,0,0.453,1,changed_mind,3.0,b920918082c3,4d10cca87bd6,fad34ac76dfe,0,occasional_returner
ORD36e05db2c7,CUST105704,2025-03-09,beauty,2055.18,UPI,5,12,1,88,0,0.0,0.0,0,2.936,0,,,9929c55cb801,b14cabcb11e2,bf17fb6f0226,0,normal
ORD132ff5fa39,CUST105704,2025-07-26,electronics,15326.97,UPI,7,14,1,227,1,0.0,0.0,0,2.358,0,,,9929c55cb801,b14cabcb11e2,bf17fb6f0226,0,normal
ORD15387b5bdc,CUST105704,2025-11-05,mobile,20998.43,COD,7,15,0,329,2,0.0,0.0,0,1.5,0,,,9929c55cb801,b14cabcb11e2,bf17fb6f0226,0,normal
ORD99efe0e24e,CUST105705,2025-01-15,footwear,3412.17,card,6,16,0,0,0,0.0,0.0,0,1.551,1,changed_mind,17.0,2cc003291f0f,eaad58dba420,d30a747af7f9,0,normal
ORDe35d086282,CUST105705,2025-01-21,beauty,1668.5,card,6,9,0,0,1,1.0,0.0,0,2.384,0,,,2cc003291f0f,eaad58dba420,d30a747af7f9,0,normal
ORD991222706a,CUST105705,2025-07-20,electronics,27553.77,card,3,15,1,42,2,0.5,0.0,0,4.239,1,size_issue,13.0,2cc003291f0f,eaad58dba420,d30a747af7f9,0,normal
ORDf440b82f24,CUST105706,2025-01-05,electronics,12212.65,UPI,7,11,1,739,0,0.0,0.0,0,1.879,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORDeac01a0b71,CUST105706,2025-05-07,electronics,8952.31,UPI,6,5,0,861,1,0.0,0.0,0,1.377,1,size_issue,17.0,40248b999e3d,6a38144446e5,088af9c65f76,1,serial_abuser
ORDd269d2153b,CUST105706,2025-05-11,apparel,762.18,UPI,3,18,1,865,2,0.5,0.5,0,0.544,1,size_issue,10.0,40248b999e3d,6a38144446e5,088af9c65f76,1,serial_abuser
ORD658fad3b1b,CUST105706,2025-06-09,beauty,1006.47,card,3,1,0,894,3,0.6667,0.6667,0,1.438,1,changed_mind,17.0,40248b999e3d,6a38144446e5,088af9c65f76,1,serial_abuser
ORD6668b57f4f,CUST105706,2025-07-01,home,1246.95,UPI,6,22,0,916,4,0.75,0.75,1,0.693,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORD070e8ec6f3,CUST105706,2025-09-15,accessories,455.28,UPI,3,19,0,992,5,0.6,0.6,1,0.506,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORD1a9321c72d,CUST105706,2025-10-16,accessories,388.65,card,6,11,0,1023,6,0.5,0.5,1,0.432,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORDe9208b803a,CUST105706,2025-10-17,footwear,2243.97,UPI,2,3,0,1024,7,0.4286,0.4286,1,1.02,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORDda48dd26e2,CUST105706,2025-11-18,accessories,361.58,COD,1,15,0,1056,8,0.375,0.375,1,0.402,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORD9448182db9,CUST105706,2025-12-16,mobile,10267.83,card,2,4,0,1084,9,0.3333,0.3333,1,0.733,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORD3e58b0b2d8,CUST105706,2025-12-19,beauty,632.68,COD,2,22,0,1087,10,0.3,0.3,1,0.904,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORD382722fd7a,CUST105706,2025-12-25,beauty,1635.71,COD,2,11,0,1093,11,0.2727,0.2727,1,2.337,0,,,40248b999e3d,6a38144446e5,088af9c65f76,0,serial_abuser
ORDe8edfb3366,CUST105707,2025-01-24,electronics,6943.63,card,5,2,0,556,0,0.0,0.0,0,1.068,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORDc84704ba79,CUST105707,2025-02-02,electronics,8592.96,UPI,7,12,1,565,1,0.0,0.0,0,1.322,1,changed_mind,15.0,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORD541f974f39,CUST105707,2025-03-07,home,2498.99,card,6,8,0,598,2,0.5,0.0,0,1.388,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORD0a86edc75c,CUST105707,2025-05-05,apparel,2706.04,card,4,20,0,657,3,0.3333,0.0,0,1.933,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORD6e0354264b,CUST105707,2025-06-09,mobile,14237.48,wallet,7,2,0,692,4,0.25,0.0,0,1.017,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORDbfe6c07c08,CUST105707,2025-06-26,apparel,1609.34,UPI,6,12,0,709,5,0.2,0.0,0,1.15,1,changed_mind,22.0,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORDeee4a0aeb6,CUST105707,2025-09-19,mobile,16675.4,wallet,5,6,0,794,6,0.3333,0.0,0,1.191,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORD1821f33935,CUST105707,2025-10-25,mobile,20757.65,COD,2,5,1,830,7,0.2857,0.0,0,1.483,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORDa638ee1721,CUST105707,2025-10-28,beauty,721.1,card,7,5,0,833,8,0.25,0.0,0,1.03,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORD393c708ac6,CUST105707,2025-11-11,mobile,17103.79,UPI,2,2,0,847,9,0.2222,0.0,0,1.222,1,changed_mind,22.0,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORDe4ff4330d5,CUST105707,2025-12-21,home,1913.57,UPI,6,6,1,887,10,0.3,0.0,0,1.063,0,,,d32787cb9993,7bd6fb877add,779e3cbd85cd,0,occasional_returner
ORD1dceefe27e,CUST105708,2025-01-04,beauty,861.15,card,7,9,1,226,0,0.0,0.0,0,1.23,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORD95dfe6b0c1,CUST105708,2025-05-02,electronics,4434.92,COD,1,15,0,344,1,0.0,0.0,0,0.682,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORD34a0b8b61d,CUST105708,2025-07-24,accessories,952.31,UPI,4,21,0,427,2,0.0,0.0,0,1.058,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORD0a69cf4a41,CUST105708,2025-09-26,home,1593.63,UPI,2,6,0,491,3,0.0,0.0,0,0.885,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORD6b0dbdb672,CUST105708,2025-10-14,home,1764.78,card,4,18,0,509,4,0.0,0.0,0,0.98,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORD9b4e8358aa,CUST105708,2025-10-16,beauty,458.53,card,7,16,0,511,5,0.0,0.0,0,0.655,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORD097093c1cf,CUST105708,2025-10-20,apparel,1027.6,card,2,7,0,515,6,0.0,0.0,0,0.734,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORD2db730edd7,CUST105708,2025-12-11,mobile,7805.14,COD,6,10,0,567,7,0.0,0.0,0,0.558,0,,,e7ce806abca5,cdf19e83736f,876e18d1e84b,0,normal
ORDe7b529cf40,CUST105709,2025-01-05,apparel,881.31,UPI,1,3,1,461,0,0.0,0.0,0,0.63,0,,,297d2e4ec5ba,0670b02f6fa4,c805cef2f229,0,normal
ORD82cd57eef3,CUST105709,2025-02-22,apparel,3171.55,card,3,4,1,509,1,0.0,0.0,0,2.265,0,,,297d2e4ec5ba,0670b02f6fa4,c805cef2f229,0,normal
ORD181a41c057,CUST105709,2025-05-17,home,2353.46,wallet,5,5,1,593,2,0.0,0.0,0,1.307,0,,,297d2e4ec5ba,0670b02f6fa4,c805cef2f229,0,normal
ORD1ca6a20503,CUST105709,2025-06-08,beauty,850.54,UPI,1,2,1,615,3,0.0,0.0,0,1.215,0,,,297d2e4ec5ba,0670b02f6fa4,c805cef2f229,0,normal
ORD5092effb5b,CUST105709,2025-08-20,footwear,1877.35,UPI,4,18,0,688,4,0.0,0.0,0,0.853,1,wrong_item,11.0,297d2e4ec5ba,0670b02f6fa4,c805cef2f229,0,normal
ORD14281cab7c,CUST105709,2025-12-03,beauty,313.33,UPI,2,19,0,793,5,0.2,0.0,0,0.448,0,,,297d2e4ec5ba,0670b02f6fa4,c805cef2f229,0,normal
ORD819feb47e4,CUST105709,2025-12-22,home,1274.98,COD,6,20,0,812,6,0.1667,0.0,0,0.708,0,,,297d2e4ec5ba,0670b02f6fa4,c805cef2f229,0,normal
ORDf64d8d779b,CUST105710,2025-01-19,beauty,1266.32,UPI,6,16,1,561,0,0.0,0.0,0,1.809,0,,,64a179b4b0f8,6a346bf4d6f5,c6ec667f8cf9,0,occasional_returner
ORD46944a3b52,CUST105710,2025-02-12,accessories,486.95,card,6,18,0,585,1,0.0,0.0,0,0.541,0,,,64a179b4b0f8,6a346bf4d6f5,c6ec667f8cf9,0,occasional_returner
ORD3523789034,CUST105710,2025-02-13,electronics,6961.14,card,7,16,0,586,2,0.0,0.0,0,1.071,0,,,64a179b4b0f8,6a346bf4d6f5,c6ec667f8cf9,0,occasional_returner
ORD70a93837e1,CUST105710,2025-03-26,accessories,789.89,UPI,7,13,0,627,3,0.0,0.0,0,0.878,0,,,64a179b4b0f8,6a346bf4d6f5,c6ec667f8cf9,0,occasional_returner
ORD911cd7cdf5,CUST105710,2025-08-10,apparel,3948.58,UPI,6,11,1,764,4,0.0,0.0,0,2.82,0,,,64a179b4b0f8,6a346bf4d6f5,c6ec667f8cf9,0,occasional_returner
ORD7a6e1beb96,CUST105710,2025-09-07,footwear,1621.42,card,6,4,1,792,5,0.0,0.0,0,0.737,1,damaged,3.0,64a179b4b0f8,6a346bf4d6f5,c6ec667f8cf9,0,occasional_returner
ORDdef8f4acc2,CUST105711,2025-03-27,apparel,976.57,card,3,0,0,0,0,0.0,0.0,0,0.698,0,,,9468aee2632f,cdb4df3e60f1,3ab4ce724103,0,normal
ORDea3373f532,CUST105711,2025-05-18,apparel,1292.44,UPI,7,2,1,52,1,0.0,0.0,0,0.923,0,,,9468aee2632f,cdb4df3e60f1,3ab4ce724103,0,normal
ORD0808fc5851,CUST105712,2025-05-06,apparel,1231.09,card,3,0,0,208,0,0.0,0.0,0,0.879,1,damaged,17.0,ef2a5ca81b4e,9dd40b42b732,aa39d4fcae93,0,ring_member
ORD8ba4808c33,CUST105712,2025-07-04,apparel,3377.22,UPI,6,5,0,267,1,1.0,0.0,0,2.412,0,,,ef2a5ca81b4e,9dd40b42b732,aa39d4fcae93,0,ring_member
ORDfd50fd1175,CUST105712,2025-09-03,apparel,747.78,card,3,11,0,328,2,0.5,0.0,0,0.534,1,changed_mind,3.0,ef2a5ca81b4e,9dd40b42b732,aa39d4fcae93,0,ring_member
ORD50e65dfdc6,CUST105712,2025-09-28,home,2346.09,COD,5,13,1,353,3,0.6667,0.0,0,1.303,0,,,ef2a5ca81b4e,9dd40b42b732,aa39d4fcae93,0,ring_member
ORD3eb65c153c,CUST105712,2025-10-03,electronics,6231.73,card,2,15,0,358,4,0.5,0.0,0,0.959,0,,,ef2a5ca81b4e,9dd40b42b732,aa39d4fcae93,0,ring_member
ORD68cf5756b1,CUST105713,2025-01-11,accessories,574.96,card,7,18,1,968,0,0.0,0.0,0,0.639,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORDa5854236fc,CUST105713,2025-02-06,mobile,10054.1,UPI,7,9,0,994,1,0.0,0.0,0,0.718,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD9c7c1033a1,CUST105713,2025-03-16,beauty,1513.21,card,1,6,1,1032,2,0.0,0.0,0,2.162,1,not_as_described,10.0,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD072590d480,CUST105713,2025-03-27,footwear,3060.15,card,3,0,0,1043,3,0.3333,0.0,0,1.391,1,wrong_item,26.0,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD7c31fa6e09,CUST105713,2025-04-25,footwear,1532.89,card,1,13,0,1072,4,0.5,0.0,0,0.697,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD0eac86075f,CUST105713,2025-05-07,beauty,964.39,card,6,15,0,1084,5,0.4,0.0,0,1.378,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORDc07705ff1c,CUST105713,2025-05-29,footwear,5318.31,UPI,2,0,0,1106,6,0.3333,0.0,0,2.417,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD11fd551d8a,CUST105713,2025-06-21,apparel,1274.16,UPI,5,12,1,1129,7,0.2857,0.0,0,0.91,1,damaged,1.0,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD540b9991b9,CUST105713,2025-07-25,footwear,1216.11,UPI,1,13,0,1163,8,0.375,0.0,0,0.553,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD5313857953,CUST105713,2025-07-25,home,1829.1,UPI,1,10,0,1163,9,0.3333,0.0,0,1.016,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD108f3bbd45,CUST105713,2025-09-20,mobile,7020.88,card,2,21,1,1220,10,0.3,0.0,0,0.501,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORDdadf547ff9,CUST105713,2025-10-02,beauty,721.14,COD,4,22,0,1232,11,0.2727,0.0,0,1.03,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORDbbd406863b,CUST105713,2025-10-09,mobile,9823.8,card,3,13,0,1239,12,0.25,0.0,0,0.702,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORDab71cb4d60,CUST105713,2025-10-13,footwear,1877.5,card,4,23,0,1243,13,0.2308,0.0,0,0.853,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD4ddcb37d7b,CUST105713,2025-11-07,electronics,4630.27,COD,7,16,0,1268,14,0.2143,0.0,0,0.712,1,size_issue,30.0,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORDbf472e4c4e,CUST105713,2025-11-27,mobile,17842.22,card,7,10,0,1288,15,0.2667,0.0,0,1.274,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD9f5e824115,CUST105713,2025-11-27,apparel,1718.31,UPI,6,17,0,1288,16,0.25,0.0,0,1.227,0,,,0021d205d8b0,2aaf9f5c8d0e,2e09dae1c15c,0,normal
ORD13da598ba8,CUST105714,2025-08-20,electronics,7282.26,wallet,7,11,0,0,0,0.0,0.0,0,1.12,0,,,ed147fbcb6cd,daf4c1d21cda,be8d5604fa16,0,normal
ORD63e00aeb0c,CUST105715,2025-01-17,apparel,1961.52,card,1,6,0,1086,0,0.0,0.0,0,1.401,0,,,c34d76485db4,64edc29b9a45,eca0ec153168,0,normal
ORDbd433ddd0c,CUST105715,2025-02-02,electronics,12789.71,UPI,2,9,1,1102,1,0.0,0.0,0,1.968,0,,,c34d76485db4,64edc29b9a45,eca0ec153168,0,normal
ORDa359059956,CUST105715,2025-03-02,beauty,545.73,UPI,4,8,1,1130,2,0.0,0.0,0,0.78,0,,,c34d76485db4,64edc29b9a45,eca0ec153168,0,normal
ORD6db66d9601,CUST105715,2025-05-24,beauty,563.51,COD,1,5,1,1213,3,0.0,0.0,0,0.805,0,,,c34d76485db4,64edc29b9a45,eca0ec153168,0,normal
