customer_id,behavior_type,account_age_days,device_fingerprint,address_fingerprint,payment_fingerprint,ring_id
CUST105112,occasional_returner,528,f80974a16bdf,2df939bbc13d,1382082d3083,
CUST105113,serial_abuser,1018,d9691bd870fe,e2db042f355b,5b1ec9ac2770,
CUST105114,normal,1310,e01f5b516494,d66c25dd47e6,318634dc5d47,
CUST105115,serial_abuser,1106,b30612b6182e,c824200e926d,6203e120db9c,
CUST105116,normal,710,792ccd353899,54d8afaf98d3,451f7ae11329,
CUST105117,occasional_returner,453,9d8346d92d81,5d3231156edb,62df5d28626d,
CUST105118,normal,1365,e449bd351ea0,1b724aac9cdb,6a3299798a43,
CUST105119,normal,1312,7024a0e6c3cc,c9a756581ec1,7d2cb982a9fb,
CUST105120,normal,1345,1da483a4b7e4,e7573455be3a,1562e6db161d,
CUST105121,normal,460,880f60d67898,65ad6d2e9c51,e7cd020e2a86,
CUST105122,normal,657,675a1f042d75,6dcc651df99b,348ad8aa8527,
CUST105123,normal,369,087270e55305,69f88f6f9a6d,06d74f040825,
CUST105124,normal,1432,68d965ca5679,287769a7c870,f0c22b983d3b,
CUST105125,normal,1301,af66fa8cbed7,c777cac3c6ad,e56c28830129,
CUST105126,normal,264,15b69b191c78,c706e30d071b,7daadcd3e28e,
CUST105127,normal,374,6c89ca9a9ebb,f19c98b7c166,2e93a82c47db,
CUST105128,serial_abuser,830,369a0f5c96be,14f313673d72,7c6bcb81d185,
CUST105129,ring_member,626,a803e237790f,90a30707a591,81540ae562e3,RING40
CUST105130,normal,692,c84ad1511cce,5182c242fba4,b75da98c2242,
CUST105131,normal,555,789bcfa0dae6,7bd660e483a9,57b05ffe0af5,
CUST105132,normal,1012,c4da67d7c773,79356c477af7,d16049af2248,
CUST105133,normal,1347,2cf46f042d41,37b7600c98a1,f21c791ffebd,
CUST105134,occasional_returner,1376,43856172735b,304f5b5fb78b,b5ac8a842310,
CUST105135,normal,685,3bc5de4947b4,1a693955554f,93748d0cce1b,
CUST105136,normal,1242,6ca9b9bfe969,1ef9767b2a5a,cf7a82bef6dc,
CUST105137,normal,1042,f64c65f59030,ddfddb6dbfea,2d22c7df0d72,
CUST105138,normal,299,0550aa257359,1269aca28e34,5987f31f9bcc,
CUST105139,occasional_returner,1192,3a28f8857bc0,a5f791d8f442,f699c4281575,
CUST105140,normal,528,95317076f7cc,e99e9cc88b3f,fa1659c0d0fb,
CUST105141,normal,943,0b6b50a793eb,1ef382a90ea6,7a0354665356,
CUST105142,normal,1082,982b56f9223c,5ab27f7a4f3c,abba3e3439f0,
CUST105143,serial_abuser,1415,87076dd728b0,2253e2347852,d2403d4f6143,
CUST105144,normal,1422,7bb513cc0588,89bbd4a0a1d2,aa44f5953056,
CUST105145,occasional_returner,1204,b63eb204a226,ee483d013869,2b84c7e3e088,
CUST105146,serial_abuser,761,c05cf1f9364f,9d30c430183f,120a4924fcb6,
CUST105147,normal,603,f9b3884269ed,bb5f319159f1,f10610c931e8,
CUST105148,serial_abuser,664,f5b40fbbf0ac,6827ef8321dc,76aff8faafa5,
CUST105149,normal,1426,533777476267,4b9c3092f8a4,b6769f670536,
CUST105150,normal,311,1b4fd0a4bbe0,e8955a0d3eaf,7d68dcd2b3b3,
CUST105151,normal,789,b22910dd9f4e,409d427ff652,3feb608246e2,
CUST105152,normal,1020,bc0e8188bf3b,eb5975015e99,18acf6bfab39,
CUST105153,normal,38,97b4c986c5e0,db34133cd66a,38123688ecf3,
CUST105154,normal,954,c4275708389a,1e6139fe200f,48f02a590ac1,
CUST105155,normal,393,f016485a41c9,9d088ebaa2e0,cde429e28fc9,
CUST105156,normal,424,e1a7084a15c7,a577d28a0d36,7999f451b3f5,
CUST105157,normal,934,3beaf9bb2d3c,40d96949ceea,a84f5c45a2c5,
CUST105158,normal,18,323c70374506,aa8bf07ca4ca,9dd8e795dec2,
CUST105159,normal,239,213d8215d2a5,ef06ad1bdc0e,ac20ef508d6c,
CUST105160,ring_member,685,f03dd9c2d13f,95a1d69f13b4,d0388a77a545,RING41
CUST105161,serial_abuser,878,337c2175a7f2,0fb5cb9bf601,a4f419935822,
CUST105162,normal,168,1bfc4a5c5f6e,aea187dc4340,92259c97f479,
CUST105163,normal,545,dba976a64a69,01eb21b5419b,2eb61708eed0,
CUST105164,normal,464,a8ed8c5eb330,a7f21e2884a2,a05378fa6cc6,
CUST105165,occasional_returner,803,d62319bdcff1,64dfaafce1bc,8295941e47b0,
CUST105166,normal,454,0021d7772950,9adbf893f5b2,a7c3dc701df9,
CUST105167,occasional_returner,7,0089fe94907c,c0184a9cb73c,71c82462fd28,
CUST105168,normal,797,3e8b533fe4c3,9177841e50d9,c245416e2058,
CUST105169,normal,1273,bc6c57714ff2,d47ab63f24e1,a181e444a9c4,
CUST105170,occasional_returner,879,3d73f0f31070,ba824f67f766,3881cd4d5316,
CUST105171,normal,546,23a64477e6b3,88660b1892d3,33be0e38e3ed,
CUST105172,occasional_returner,726,ba00b6d6912f,7aefe90fc548,b9e8d91e1665,
CUST105173,normal,214,06f0139c38f9,93c5560ad03b,1ff8a2d025a2,
CUST105174,normal,358,223caef03f5b,486f9204529e,4c336126ae50,
CUST105175,normal,659,4144883c11d1,1e80cf4316c7,05bae9115e66,
CUST105176,normal,890,22587363ad28,c15526831ed5,74c34ce0ee0c,
CUST105177,normal,731,586cbcae408d,da72a0e6c6e0,37771bc6a11c,
CUST105178,normal,1444,2c967d158d6d,5b989dee7879,8f2983676c03,
CUST105179,normal,957,a7925ca4b0f0,d7efed93428f,05bd5f4e505e,
CUST105180,normal,39,587a5fd3f0ac,d0d6ebc59a84,235d93410dfa,
CUST105181,normal,789,e2e3969f3d78,4e6982f8bd13,5d8037816c3f,
CUST105182,normal,876,346fcae1789f,eaa21d4f838d,efe4b7df8856,
CUST105183,normal,70,29364a1daa3d,d1481cc2310d,2d5e629150cc,
CUST105184,normal,580,778ff06966e7,e3a79c87e94f,65990d02de79,
CUST105185,occasional_returner,1307,966f940c9aac,a3ad3591115f,526b61a89512,
CUST105186,normal,538,cdd94aac0def,6194f438ddd3,09791ee84880,
CUST105187,normal,687,110691207cf1,23db055ed2ae,49910b2e456c,
CUST105188,serial_abuser,335,1ac9ddcf5e9d,7ea43d8676bb,123c0f97d07d,
CUST105189,normal,120,7bec0f6414d9,2551a16b52ab,41c801bd99f4,
CUST105190,normal,480,6a3a974c24e3,b53e9903c362,39b44b98d0d7,
CUST105191,normal,1160,b298491088a3,3b14abb7fc36,872bf0d56636,
CUST105192,normal,1474,ac6c47e9eeeb,e81a973cdeb0,3108992f7d95,
CUST105193,normal,991,d6f0c2a25ef0,ad1490e7b4bb,e025b16ed31a,
CUST105194,serial_abuser,1247,0f491ea4a282,e67e6d436c83,6b92215772da,
CUST105195,ring_member,975,3a1e1d11a15d,a2417ad1f385,52766c892ea8,RING10
CUST105196,normal,989,3a077bef509b,d9c52ab16e9d,62aa03e9f238,
CUST105197,normal,643,498c622e51f7,c6e0663c9510,bdcee0c0437e,
CUST105198,occasional_returner,96,f006b6b257f8,5b9366758ba7,a8413568e5ee,
CUST105199,normal,618,d28d9915f305,8145eccd829f,47b04256e273,
CUST105200,normal,1297,353d022fb08e,dc43672b807d,940eeff93c24,
CUST105201,normal,806,968aafa50e7d,f6f25bcf6389,58f23cbddccd,
CUST105202,normal,1144,993acaa7e8dd,cd050589b8aa,f3c1855a711a,
CUST105203,normal,80,2528141edc13,94985b222c50,c2d8fd568202,
CUST105204,normal,305,76018410d760,8944a0063de0,61284ed58fe1,
CUST105205,normal,451,1f14d01811df,8cbc1cadcb1c,76451c0e3250,
CUST105206,normal,542,393b2453e861,8df5a4ac6dc8,8a86dbc71df3,
CUST105207,serial_abuser,1481,e17251817e09,a3caa80dc329,e37a845f9524,
CUST105208,normal,695,10028e3d7754,58ecc5c8dbd4,ef3c044836ae,
CUST105209,normal,994,a2f50d70a8e5,4d3249793685,3c9e157e4234,
CUST105210,normal,968,f9ecd85446fa,2300fa4510d9,0e5083d79af9,
CUST105211,normal,631,a603d0247db0,1af93148a052,985cd5b60273,
CUST105212,ring_member,1449,a803e237790f,c8aec3a4fd42,81540ae562e3,RING40
CUST105213,serial_abuser,337,12f2b3e169ce,c68d77f4c8b2,413f60968fef,
CUST105214,normal,56,578545ef984f,381dbf404f69,3e6be22f3fa5,
CUST105215,normal,1119,f04c030f9b4e,cd4acdb72f00,689b496550e3,
CUST105216,normal,982,c44dd6620472,a3e54b7e4166,b3e0ecb3843f,
CUST105217,normal,394,3300e0decc15,386f275d13d3,ffdd739b0dd9,
CUST105218,normal,1302,5f1e65710f4e,4e6f827950fd,259b82ba0e86,
CUST105219,normal,247,dc7eb08137f2,552d97faec32,718d3c40b57b,
CUST105220,normal,380,75e6dc315faa,063578d6c830,fb696bf28ed9,
CUST105221,normal,235,4febce64e03b,d4a20c496d24,a8809223e942,
CUST105222,normal,283,26d0a8e29b23,0bb7a53229f7,123d0f0196e2,
CUST105223,normal,1095,573ab9f60bb6,8369c9adaa1a,a87a34dcd80f,
CUST105224,normal,1056,d410eb0de39d,3eaf38f22fd0,24dfad7c514e,
CUST105225,normal,966,87b509a509a4,9211f11c1f56,bd4f82349561,
CUST105226,normal,1291,dcf81b8cac9d,c3c5b51b2cbc,8b93fea82abe,
CUST105227,normal,109,ecff41417814,ff7a6a542b2b,568489c79a12,
CUST105228,normal,932,1b2dbfa382fe,ab1425b4b94d,75f1c0ea1a85,
CUST105229,normal,176,59eb95f7e1b3,2a09864da959,74c500e7e711,
CUST105230,occasional_returner,1433,029fcef24082,db305391c537,b7dde5854d8f,
CUST105231,serial_abuser,952,7e0bc5bce910,e438eda9796a,322b9720671c,
CUST105232,normal,1141,cb0bd0ffb7cb,b4e56e2f7636,30137df917a7,
CUST105233,normal,858,09b76f33bd1f,9077847ed320,6dce358d892a,
CUST105234,occasional_returner,578,029004c00dd6,bae9d882157d,a5a67f349e1e,
CUST105235,normal,1030,a35183c0db04,8918a0afc679,bba3c91d06f3,
CUST105236,normal,1254,07e8e9c27179,bdaf0d861fd2,306891c734b0,
CUST105237,normal,271,51e4fb38db9b,122101c3247e,110d33401168,
CUST105238,normal,1308,cbbd69b2efaa,30b94957248a,a94c41d6442e,
CUST105239,normal,1091,1282400fad55,83616af45417,f5daa34c4872,
CUST105240,normal,133,fd0be8b9af4e,759335164ddb,001235df3330,
CUST105241,normal,1404,220a2fae4a49,4d5f0ac4eb02,e446c5e56f52,
CUST105242,normal,274,9f31dcbe59e1,711cbe4dd476,e2e5123e5cc0,
CUST105243,normal,903,f3e28f94c701,4cc70e1d7673,d360d7270a30,
CUST105244,normal,198,8e5584c17bdc,816d48fc20ab,eeaafa57cf71,
CUST105245,normal,298,5e37b3b55817,f424eef7bc1d,3e31f977187b,
CUST105246,normal,966,f310796ca8bb,4f5c4a5adc67,83d789132e43,
CUST105247,normal,1020,9eef0c13f88e,795eda822748,20495a919857,
CUST105248,normal,1032,114a8b023490,f3180806698d,8323ca847d79,
CUST105249,occasional_returner,517,0b9264869659,5965c4f5a352,3effd3c0792c,
CUST105250,normal,1231,1a2c27c20a8a,58e50dd7fd51,b44c34017cd1,
CUST105251,normal,78,63984e08a657,cb118dc0d9ce,d614b1e86d31,
CUST105252,normal,1282,7e06b695e33e,81e4d10e9df8,4f79e99fb969,
CUST105253,occasional_returner,456,670c80744eb4,a164887a3ae6,08e1818af73b,
CUST105254,occasional_returner,932,89601a827d1e,2ac833c1a0d3,700292f73560,
CUST105255,occasional_returner,1358,dca3d99c2c39,5d5b4e0befe2,68fab79ba18f,
CUST105256,normal,386,7b72aa4255d3,2fba516885e0,98445e98a0a5,
CUST105257,normal,619,0e7ab9d3a88f,ae12a2246116,29c014f8ec5e,
CUST105258,normal,1243,9ca367acea77,a20c6d8c75bd,9c642f20b6f6,
CUST105259,normal,1297,45778ac177cc,db4a1e05628e,830188f3f665,
CUST105260,normal,356,97c84541d6fa,aadf5013f2e5,804e4e22fd3a,
CUST105261,normal,765,9967ca13774c,0dabf8bdde63,8d0bbfbd1fd7,
CUST105262,normal,503,0ae7bc61bd48,8f8ad8ae8873,a1f50e22b77e,
CUST105263,serial_abuser,777,71751559328e,da0fdf0942a5,740e3e62fddd,
CUST105264,normal,571,9ab7338da38f,5fe331b3019e,3d3f4b396b06,
CUST105265,normal,12,454a11c00c20,32bce12698ee,d119529dde7a,
CUST105266,normal,1387,4abaaf71ca0e,5e815db14ac7,d59283b7e4f2,
CUST105267,occasional_returner,957,6c3d004cd4bc,f8937c26df66,3a8f0b6824b0,
CUST105268,serial_abuser,695,2701c44aa84d,c62d5777fd6a,9962e4ffe04d,
CUST105269,normal,166,a678d93c4c65,11dc21150ab5,7ae933b07353,
CUST105270,ring_member,111,0cbadf646cf1,166f022ca08b,710d1c5baebf,RING20
CUST105271,occasional_returner,720,11b6d776baf6,0e27bd2488a4,8f23610d2252,
CUST105272,occasional_returner,975,b4dca10ab5af,6cfa1299f424,fa6438ccecea,
CUST105273,occasional_returner,394,e6f47796a751,063e399538db,82f0a4950c4b,
CUST105274,normal,1117,93e0310d5a1e,8faa36fbdee1,206c12f6e379,
CUST105275,occasional_returner,591,be5d8bd8d977,5bc762a0e934,812c6bc7f86e,
CUST105276,normal,21,3ca7da068942,15e26dd7b683,2a2a3a970633,
CUST105277,occasional_returner,807,9f6c2205d423,1ec32e2eecc2,e7dd64866528,
CUST105278,normal,275,24bcdecaaeae,8dc448ca6cfc,faa4b74e7742,
CUST105279,occasional_returner,26,378ec5265d1f,ddab67ed4aa9,873f88d0c88f,
CUST105280,ring_member,199,f2bf917ec553,49bc130ecfd8,0c5921f82149,RING23
CUST105281,normal,430,81085559eace,539850fa9bf9,cf8512955aca,
CUST105282,ring_member,774,d6551ebb1b3f,fc04a3eef087,9c4be22d89d3,RING3
CUST105283,normal,1484,a1177a91b2fe,def4f4a2c48f,5a3e58597178,
CUST105284,normal,331,31c2f94ee744,6da0f9e4c57e,115567f756e4,
CUST105285,normal,90,df838934f154,e684510276e1,edd8ab67cc2c,
CUST105286,occasional_returner,290,fc44a90358be,980995db0842,a1d2c22aedc1,
CUST105287,normal,482,c92ab32ab16b,d4797da1dbab,e14df2512877,
CUST105288,normal,311,78c2504ca0c9,ce698a00171d,a864455f4b4f,
CUST105289,normal,485,704ac00fa864,8d8ce94878ce,201127b425e8,
CUST105290,normal,1453,8b77437c851b,994d0d9db107,31cc8c8947d5,
CUST105291,normal,572,d5b96b13ea22,24664f4c4e32,a3c38db0fdab,
CUST105292,occasional_returner,953,03fb2daca8a0,7ec81c91c6c2,e8234a2b2a71,
CUST105293,normal,1028,c1939ada1558,378612a50cf4,dd9f4b3b55dc,
CUST105294,occasional_returner,199,1bf60730470a,86c121cb449d,32d4c70979a7,
CUST105295,normal,375,05d20f65b2ca,de93a1fb2d8a,a690b542bd72,
CUST105296,ring_member,626,431df2d4d96a,1b9ee6753a69,081f3f8be4eb,RING25
CUST105297,normal,693,15e8153387da,831b500e9e65,8345c6a030e6,
CUST105298,normal,24,9e19720dacb4,9acdef5d59c8,d349836872fc,
CUST105299,normal,969,c3dd26430411,a9c7a31c22d6,23664cc0a382,
CUST105300,normal,454,b9fed9df5a0e,a0b5deef9bb7,3ebd4d24c83b,
CUST105301,normal,486,f71ba08ec46a,ba651f0498fc,8bf1ced4b348,
CUST105302,occasional_returner,906,fc04f86c0346,74033fd4eb50,8f17252cce23,
CUST105303,normal,1423,e7fa84916399,21c8208ec28a,db6331012a25,
CUST105304,normal,1298,593e5906825f,a5679f45b4da,f6c03c111175,
CUST105305,normal,1469,0e01806a3f44,dce1afeb9c74,b886578ae54a,
CUST105306,ring_member,623,8895e40dfcf0,5a4dde1afd18,19d1f371df47,RING24
CUST105307,normal,183,087937e8e78f,56f12433504d,ac24001dd602,
CUST105308,normal,327,e0e4e150f81b,0a41045c5008,c474089149a9,
CUST105309,normal,519,f59aa6aebaec,add4a67889fc,d0cac3cfa69e,
CUST105310,normal,453,4b0a658edc88,f2504e7d5758,672e63e6f501,
CUST105311,normal,315,49a6fb0329e7,fe910fe53675,5c6ee391ec35,
CUST105312,normal,230,a60ea1a412cb,df029e57f6ea,228307285ec3,
CUST105313,normal,284,4ce65ae9d3c0,03e430f8e198,37e698eef5fb,
CUST105314,normal,989,24518dfc7c42,6a0eef2b4e82,edbb0a4b8594,
CUST105315,normal,739,c6c4d5eedddc,4c4ec99d6266,26e8a68c636b,
CUST105316,normal,61,c06cdc59177a,8c002c51ca36,595461d210c0,
CUST105317,serial_abuser,847,99a270c35fbf,807bd6550eb5,ffd85e6607c8,
CUST105318,normal,1264,54ebb8055eaa,47821c31d98e,3c0f0a2c3509,
CUST105319,normal,641,a9fecc113f43,3978e8f78288,ae39ae2beea1,
CUST105320,normal,481,a43806a71cbe,e267488ac264,bbb3710a8150,
CUST105321,normal,412,6c7942768a2e,5203c4e4f9c0,223ad2e22405,
CUST105322,occasional_returner,572,dc3effe7bdd0,e87cc313e2b1,94c20360a15b,
CUST105323,normal,421,8ec7bba11c22,52449d6f61e1,29f7c46ebb40,
CUST105324,normal,1386,62a7f078edc7,58dc7a3a6cc1,e2db783423b9,
CUST105325,normal,1488,1a47d63837a3,66d551c7f37d,5ee76550f978,
CUST105326,normal,518,c6b1083d6d93,ae1a1e710084,6cacab568646,
CUST105327,serial_abuser,1385,0de2d0827e06,3b52989c1fad,15ff8f4bcc1f,
CUST105328,normal,1281,f9b053636d54,5291ab6c2884,b10634acc55a,
CUST105329,normal,118,ee78c8f84453,2508739d970f,3d680640e551,
CUST105330,occasional_returner,738,118de738edef,3db8c9eec7d0,32aaa38eecbf,
CUST105331,occasional_returner,986,b7cbdacac451,01986dbfdf47,f51a19d0fc52,
CUST105332,normal,636,ff13e3012655,e8bf1ef0e6eb,ccf274175bd4,
CUST105333,normal,688,367df238291a,fa7f18fb0ca5,052444042418,
CUST105334,normal,743,d031d0589497,a2f8805327c6,257455d7a3ec,
CUST105335,occasional_returner,1034,b34bc7ec9b11,70e51a7c3d97,6f7d39134459,
CUST105336,normal,444,5fd41fbccaa6,d9800e413d0a,d9244fdf54c3,
CUST105337,normal,897,d25643e462fd,357c291a9dee,cfdec50b50f7,
CUST105338,occasional_returner,369,4e3d8392d0e6,e2e9144e2966,2a63643b6e3e,
CUST105339,normal,1334,e5da5a32af49,cbcc0cec49fb,f356cf2caf4d,
CUST105340,normal,131,5292ac80c5f4,490e581a43ca,135a3d996145,
CUST105341,normal,105,59efb01c3067,c0726d3d2ac6,fda620c0c811,
CUST105342,occasional_returner,61,7904adcd86ce,a04908998a15,e5e0656226ed,
CUST105343,normal,527,2ec67988adfc,ac6869802dca,cf20557cd46f,
CUST105344,normal,911,7245ad88abc7,b781794474e5,d0df382d6894,
CUST105345,normal,1478,3d98928ba125,767d29d9d3d0,7e51d312af17,
CUST105346,occasional_returner,684,8d6dd980c416,66c2736a7fc4,ecb44ae5fb1e,
CUST105347,occasional_returner,277,6fb6216f69f9,9e637a4464fa,20362e15f3c5,
CUST105348,normal,555,93c937d7d827,62069205d26a,a358664984c2,
CUST105349,normal,195,0904b5a32bea,417e07d480d8,6035513eb045,
CUST105350,serial_abuser,710,3e74bbc536e8,7e74628b7e41,de3655ff5efb,
CUST105351,occasional_returner,1094,543cb0875f44,d84ea6215cb5,066a10fd0db3,
CUST105352,normal,58,e28bb2e1213e,54f9b2b3112b,161b5c077f30,
CUST105353,normal,1167,71ed565cf807,e70bdc12c1cc,42dcfa2cb934,
CUST105354,serial_abuser,346,8e35925574bd,61bbb0df6837,f92d6ea4ba48,
CUST105355,serial_abuser,1010,274d5872f82a,da22f7ae6943,8f989a7f81fe,
CUST105356,normal,1224,8bf3d8b58e86,5afd81ceb5a9,04264a4dc548,
CUST105357,normal,1165,f19e47057903,b91d597d5cd3,607da0c048b1,
CUST105358,normal,1006,68962c442e2c,fad9c17480d1,fdd053fab56a,
CUST105359,occasional_returner,1042,33ac3983e0cd,44b8bda84ed8,11a011a0c385,
CUST105360,normal,285,0c1ec8a46fef,295d8d0c9f86,15029fe76c3b,
CUST105361,normal,207,11c5a061bd49,35678c7d8d5f,56c236683894,
CUST105362,normal,574,bb355428805d,8c1398ce4ec1,d623d4c4af55,
CUST105363,serial_abuser,914,2c9ce7f135e8,1cc8283f7cd7,00ede92167cc,
CUST105364,serial_abuser,929,58bd355dffea,8b4658bff4ae,2c293ccf2571,
CUST105365,ring_member,1166,79f9db9b704d,cafba5dceb1c,0c6c05517ce5,RING35
CUST105366,normal,466,7a8b1f63d3bd,4907b8c4eef8,6377b1c81961,
CUST105367,occasional_returner,1298,3c953da07596,b62139a7de51,82944c7afbd6,
CUST105368,occasional_returner,676,95e6cad8c285,858e465ca80b,40bc1c816b79,
CUST105369,normal,373,6b1257cff245,5826e4d3790b,38c134463014,
CUST105370,normal,1104,fe4c135bea4d,aed951f44dc9,be87052d0726,
CUST105371,ring_member,195,ef2a5ca81b4e,7c8ed5e7c254,a108fc0e1acc,RING47
CUST105372,normal,610,ece15c2f4b1e,d067c255861d,01184b70b9ba,
CUST105373,normal,1172,b1fde3ad902d,45b0ee3d9760,1f571701b381,
CUST105374,normal,1157,47bcf102c957,a0d7a24719e5,12294b6521ef,
CUST105375,normal,388,8bbb525d17e9,27e3acfc2e24,7486233ca2a2,
CUST105376,normal,253,356abcd99f83,24a213acc1d7,762aaed68f03,
CUST105377,occasional_returner,52,c8c481cca793,3e2650ea922f,6a7b3db1dee8,
CUST105378,normal,138,51c50bf5c6e7,063cb05469a6,f54c585e8ab3,
CUST105379,occasional_returner,1238,318e3ff0be49,0135ae3026a8,8f018b635fc6,
CUST105380,normal,1176,84040bf5ccd5,f633f29c47e7,4ac4f9e9fc81,
CUST105381,normal,761,3c6c0a0b906b,0aad1fde2c34,ab929ee38a26,
CUST105382,occasional_returner,857,73af5f955519,e6d73542bae5,a0e4de07943c,
CUST105383,normal,493,6b8b4aee3c16,276ba86f3799,d69a400fb5a7,
CUST105384,normal,292,a9c1ac3ef812,5584cb194c45,70b5b4faf610,
CUST105385,occasional_returner,22,9ef4c0287e34,3ec9c5ede0ae,a8e2048ee0d8,
CUST105386,normal,1009,c1ad4af7433d,7f9f994c0e27,3f69a58fac2c,
CUST105387,normal,57,d175e8b9e595,5d9af8353080,bee46660988e,
CUST105388,normal,162,6b78e19e4656,3677db09837e,000c3328637d,
CUST105389,serial_abuser,1189,505a2b5742f4,916cfeae4578,298bb0f05b3e,
CUST105390,normal,876,9386a8062dac,1bd8146eecf6,9b40cacf5bfc,
CUST105391,normal,737,abc91ae88893,86e689e7f56a,7ec883265aab,
CUST105392,ring_member,331,d4cf56095c5b,639e457535dd,2d9178d31b09,RING8
CUST105393,normal,228,c6ee958885fc,aa03a84f82dc,ba4e43adf13b,
CUST105394,normal,702,7d3e48ef9756,5876a6d569df,f40a1c65611e,
CUST105395,normal,540,b16a297be99e,39b8228fe2d8,53fca6bf599c,
CUST105396,normal,803,f9f63d85c20d,eef46716424b,5ba7d5973922,
CUST105397,normal,252,76ec6a615498,4a9e1ed3fdb4,2ffb4e524682,
CUST105398,normal,351,e939e96db0d1,ca02f4e0a75a,086cb21ba3ae,
CUST105399,normal,173,7e0e7c1dfa1c,a571f9c4b23d,25388cc91dc5,
CUST105400,normal,639,7a6fd362bba2,a0930cbc3821,bf4fe12cd2a9,
CUST105401,normal,418,2a3886db360f,92b7c70ad5c6,e140dc067488,
CUST105402,normal,339,1319eff27fad,5990ecf7bbac,677335318a81,
CUST105403,normal,826,01084544b521,cd42c1d49b7b,c44239a32b18,
CUST105404,normal,748,ef6a1dddc6a7,97c48f42bda6,761400274562,
CUST105405,occasional_returner,318,503d1a379b3c,b5f4f41ed541,e5b9e913fdaf,
CUST105406,normal,1050,5c29c1e74a23,055e70362587,4089b08211b3,
CUST105407,normal,518,fb1f5fa766cb,12808af24f27,13506d9194ad,
CUST105408,normal,515,80589fe48403,a96b29f57b2a,fdaf80f7747c,
CUST105409,occasional_returner,719,dda54bb63f10,92671b5ea85d,3dd67d0560e6,
CUST105410,normal,212,0469a514d169,ffbadea91828,62880bd228a4,
CUST105411,occasional_returner,632,aaebe0ad9cf2,be266579fd5c,776a347127af,
CUST105412,normal,875,bb836b00854c,b5cfb338d59f,ce77ef9742a5,
CUST105413,normal,197,13bf0b69736b,0715cefc176b,cc418920734b,
CUST105414,occasional_returner,849,c054eabb33a6,477cf1ca8208,10265a272794,
CUST105415,normal,63,31bc5f0cac96,bc04ee23c515,98f9f936ad53,
CUST105416,normal,907,d4bc58141019,fca7edde49a6,bdea876ed651,
CUST105417,ring_member,58,39d42f138f07,3159b6945a14,6ecf81e3c9c3,RING27
CUST105418,normal,266,36fd9c648679,fb9de307a3a5,b3f90bc1b380,
CUST105419,normal,528,71d90ff9daa0,478545757da7,33799fbf952e,
CUST105420,normal,923,558be2675c10,3420f4e23792,3b599426f5ad,
CUST105421,normal,1079,e3dadc3ac91e,eff81e07bde8,100f5a6d1e14,
CUST105422,occasional_returner,706,4e5b2e1cfdcf,8946e63d8579,235b7b77395f,
CUST105423,normal,201,6e833d051d17,be69098fffca,a3e2f3587860,
CUST105424,serial_abuser,584,c2f4798ad283,630afa787b01,d8797319c70d,
CUST105425,normal,1181,c58bbeec40c9,77fc882ba2c7,100049889b0a,
CUST105426,ring_member,140,14da17ef0c75,49d4c3ab9a3c,12e9ebd3c3c5,RING37
CUST105427,occasional_returner,1074,5854e0c113a9,3dd95343201c,f13188c16bed,
CUST105428,serial_abuser,581,1b94789cec49,21a24b3dcc26,55311533a489,
CUST105429,normal,10,9d60f95fe8e9,365f0775527a,1423a238faf0,
CUST105430,normal,1043,dbd444da1f50,2a25365096f2,4a9b9b1c0d07,
CUST105431,normal,44,1a795bee4759,8b0d7358f084,b1e696873c83,
CUST105432,normal,557,6b96a422b963,075d10c581c5,fa33b2cca484,
CUST105433,normal,296,ee0e066943d6,cfa26d6a8481,b0cd661893c6,
CUST105434,occasional_returner,878,653a026e08f7,06bbff17604c,3f94ce40d8d9,
CUST105435,normal,88,46fd30877d00,fefcae7f0c0b,a6a3517b7a26,
CUST105436,occasional_returner,141,4558308287ea,cbb1df6bc374,48ec57cde35d,
CUST105437,normal,799,cf85d3428133,8c72de38b65b,1c39b2781b00,
CUST105438,serial_abuser,1490,1ca45769728d,aa05bb04247e,43b4367b6415,
CUST105439,normal,64,f69fdc8f0514,6af593e6b3ad,1567b12ce0be,
CUST105440,normal,693,b15c86b18e75,618d6b086a72,ba9103fa7cdc,
CUST105441,occasional_returner,1204,4e433f7dac37,9df2f2b4866e,4f126c5a2d81,
CUST105442,occasional_returner,439,16067f432dc5,888f288d4206,22165db0d1fb,
CUST105443,occasional_returner,741,1ffdd8616999,1ea56ff68c61,ac9abc2a60a0,
CUST105444,ring_member,1258,14ddb06875b3,4af121bb0544,3f4d223e4185,RING28
CUST105445,normal,1093,7a5c543bd1b9,ea913c5cfc75,355022dccf40,
CUST105446,occasional_returner,443,bada5d96091e,6f21ba591de0,fb56f15bff06,
CUST105447,normal,1127,c7e7fc31357a,0e8bfd6cfdba,80cfcae58897,
CUST105448,normal,1015,dc55b5a68c03,6fddccedcc69,5fa06fa5f660,
CUST105449,normal,762,b0b28581e179,b439ebd72b30,274033daa370,
CUST105450,normal,664,43ed79177532,35f5b3617c4c,f7ae9fe00ce0,
CUST105451,normal,1388,440305fe8804,f868bc755be0,7a264730f848,
CUST105452,occasional_returner,1312,b027ee645c53,0070829c5b4f,90e957ebebd5,
CUST105453,normal,1485,0600ffbdd9fc,d01ea760712e,66d6a8a931da,
CUST105454,serial_abuser,1014,a9ea67f30174,9a8efc8a9800,5bc48ae19671,
CUST105455,normal,542,31d4ae498809,ec45395747bc,f3199ed37283,
